,af751b92-1622-4643-a30b-a951f6b7f97f,f972a9ad-75bc-4efb-bc6d-6d9e2fd08d5e,f7cc8745-f65c-4107-a670-08be22bfba3f,5088e5a5-f2c5-4d5f-950d-414be8e2aa76,a43c3689-0400-40c0-9e50-4cfec8121fcd,482b0697-4f48-499d-9f41-02014fe82c26,f5c7316f-b836-43c4-8586-3a2fb4f6bddd,35d83ded-86da-479a-8f0b-923e47a05ffc,f6d77e34-d877-49f1-8437-325c613912c8,81b46752-3403-4c2f-b6c7-1620e4e5dde7,6c86cae8-4b68-40b3-b987-aecdf868c1a1,80a1c110-8204-4478-ae48-5cf8cbde8889,3d329a55-7bcb-4367-9e3d-943eb19e1a04,68e16e67-0a12-4d5e-b3d1-aee3bb2a646f,e62a7ad1-b924-4e02-89a2-22749808bb5e,cf43f7f2-f694-4dda-9444-04cce2cbe9ea,b0586776-6253-418c-b9d9-ed46eb4e549c,f369e757-8744-4136-9221-4e1911234345,7ba823e8-3c70-4bce-8a22-81de8f0bc3b7,9ab8f683-8fba-4f17-b6d4-a8d851a98097,d187055a-7ca0-4514-9719-a8537aefe99b,180f5a82-5d53-49b6-b868-8f361869166d,51195237-01ec-4dbd-91d2-868c503bbb18,6179308c-12b7-42b7-9df6-aadd0ac27efd,8b780e98-ac11-4258-bab8-b9c527c95435,8cfa833a-d18f-4e72-8ac6-5ec64faf6f5c,4f717290-1e15-499e-8e8a-37c6aba92b95,fe116283-cb36-4365-abc0-00016b78bb58,0dbb3057-b0ce-407e-ac5e-4456a92bfed4,071f0f44-2f96-4a1c-9e8b-344ca605c40d,83db03ed-a1f6-49c9-a30e-6584f30ed6fc,9fd97008-a1c8-44d7-ba18-ec57296e3df4,996777b3-f868-4d08-bb39-0bcfe23eab72,d1558580-92bc-42f0-baf5-bf40f6f0d7e6,ffad0bc0-8cfa-4e3a-9d4b-08bd1800ef98,4c104a6a-8448-4f7d-994b-35283cec736b,447cfdf0-d0e8-4eab-9852-41606bc564f3,1d8e89f3-58d6-48b2-8295-a68e9d0940ef,4eed5fb8-6d93-4bc9-a823-4d815b62788a,d31cc22f-f019-4a24-b730-1d878b2cb72b,646c575d-2867-4249-9658-c8fc4aee3006,14d5cc55-2837-4cee-9c03-19e2722f6da5,40a120bc-b688-44e6-9374-6c58ab7dee62,ed54e6d3-ec62-49a6-9688-ff7fee97769f,91bfb001-c77e-4b57-8c0f-d14a5611fd4c,6f3f1c9b-af17-47ae-850b-739fed8fb33f,c8e727c1-8d89-4ff4-b8c9-1164f1f8b726,81dfd670-7f92-4c0e-8510-03dd78cfa1ba,f50ad89e-50c7-49f9-bf0c-014b1f06bf9f,233cf13b-ad0d-4da2-a2d1-c0499098215f,b6632109-aeb7-482a-94a6-6288ee76aa80,89bd0fc6-2a15-473e-ad1d-003e115d984a,efc7d3d0-e0a8-42bf-b00e-4ef4a1334fd8,28c3cda6-d927-43f5-86fd-dcc97a446056,4af48c30-61ed-4cc9-9ce3-f4635fade333,da87caad-6c83-4889-888b-a22cfc604bdd,39a50670-1506-493c-b863-3fc62f469e28,1919f7b4-371a-4299-9613-8d05154c1861,544a4cfc-f594-4fcb-9949-7646be7b3d83,c6d72819-d137-43c5-92b5-b58400c12d5a,096011ac-47de-4b9e-b071-02adc18da134,0d17cdad-98c7-48a6-848d-8af85fd173d4,e70704f5-6431-41f9-86b9-40b3bd2290a7,5245ae54-0949-4293-a17d-1540eeb1b2d6,66ae86fc-d5fc-490a-8248-a023820478bb,eb7a6554-2979-49e2-9fda-175fa6bfa5eb
FAT2,145.25498830328883,88.82681987064814,79.21687078574378,134.9466079537636,115.0085317187285,88.33535158937663,156.55538736755196,111.95452043484244,125.05655703866795,124.37367551947159,124.03426448328058,129.11146277693683,122.52621439383515,102.5159625705243,105.89493601210954,86.45383239300949,125.8820696298335,76.0924040181643,75.29957341406357,101.2518233108573,174.08662446676757,126.79372505848356,127.00220173386542,135.9124122746663,102.70593092059997,99.08180817393698,129.530617861566,66.29049126186872,117.59838998211092,75.00756846016237,130.6352690243567,117.93869547268474,110.04031925141048,85.5475436906564,65.98630796752443,105.94860327507912,106.92748039080776,145.02036603825513,110.06309343608092,103.43642493463602,140.77095087381312,139.7966836383652,132.08325306178617,57.702284298885374,107.73063162240264,93.04410348149167,113.27652401265998,79.21769643594331,114.33376909316087,100.71721480666025,148.9439933947984,79.88578505573139,93.97928994082841,126.80679785330948,83.60499518370717,151.67090959130314,116.54300261455897,120.52043484243842,133.36541901747626,129.17311132516858,65.53942479702766,146.2430851795789,103.23324618136783,110.17854685564882,169.9173661758635,114.97736342369616
IDH1,52.08396305625525,58.00083963056255,52.85474391267842,51.69353484466835,52.67800167926112,91.89000839630563,55.356842989084804,80.59319899244332,43.869857262804366,42.641057934508815,45.80310663308144,45.25650713685978,44.979429051217465,64.05079764903442,37.56842989084803,59.75146935348447,83.13518052057096,50.48866498740554,48.585642317380355,44.945004198152816,101.86146095717883,83.15365239294711,45.43576826196473,51.07976490344249,64.20948782535685,73.33795130142737,53.97774979009236,43.376574307304786,47.008396305625524,50.34466834592779,48.965155331654074,48.12846347607053,41.73929471032746,54.159949622166245,42.935348446683456,42.66792611251049,57.40596137699412,54.700671704450045,72.6486146095718,44.968513853904284,51.18513853904282,55.630982367758186,63.47145256087322,41.03232577665827,74.11167086481947,56.60369437447523,47.4664147774979,27.74223341729639,42.99748110831234,35.45424013434089,50.92023509655751,57.39966414777498,64.92611251049539,49.971872376154494,25.890848026868177,56.75860621326616,43.78253568429891,45.66288832913518,49.6784214945424,42.42233417296389,42.0088161209068,59.538203190596136,66.71704450041982,44.492863140218304,58.34466834592779,45.37909319899244
BRAF,139.19717741935483,143.32379032258063,149.40927419354838,133.68548387096774,87.85282258064517,82.68709677419355,159.0665322580645,122.00766129032257,132.1866935483871,131.7350806451613,126.29274193548387,123.6991935483871,113.80564516129033,145.24354838709678,111.74354838709678,138.66209677419354,123.99435483870968,141.47459677419354,124.90443548387097,130.72701612903225,128.54637096774192,172.2709677419355,123.52983870967742,145.60645161290321,98.3649193548387,107.59354838709677,128.85120967741935,110.96653225806452,76.28306451612903,131.4576612903226,133.6649193548387,131.4576612903226,116.22862903225807,85.3024193548387,126.66733870967742,111.35322580645162,106.46209677419355,138.67016129032257,109.99072580645161,109.22782258064517,136.43629032258065,196.5774193548387,152.2233870967742,110.10967741935484,109.44959677419355,124.67379032258064,117.50806451612904,116.62217741935484,115.24475806451613,98.10927419354839,134.6258064516129,140.01290322580644,102.89879032258065,137.0,107.58830645161291,143.2084677419355,122.31370967741935,118.45887096774193,133.9991935483871,105.39314516129032,120.53548387096774,152.92016129032257,108.04475806451613,111.52741935483871,142.26814516129033,123.23225806451613
SI,195.7045416735984,184.75095657960406,110.28198303110963,186.72866411578772,158.29645649642322,110.86275162202628,205.884045915821,162.40475794376977,178.91898186657795,182.93378805523207,98.49376143736482,165.62069539178174,145.39111628680752,127.66328397937116,162.0201297621028,122.26235235401764,168.18066877391448,102.89053402096157,128.98519381134588,171.73714856097155,153.93328897022127,169.0738645816004,164.6468141740143,106.34070870071535,133.09149891864914,145.33704874396938,167.3185825985693,148.20129762102812,167.9366162036267,106.1933122608551,176.8529362834803,96.2031275994011,162.23124272167692,109.82731658625853,173.02029612377308,142.69272999500916,165.39277990351025,185.6428214939278,83.06554649808685,144.40059890201297,143.1996340043254,201.96955581434037,120.21144568291466,145.50856762601896,147.4027616037265,139.2370653801364,161.54500083180835,105.15854267176843,149.7096988853768,133.12676759274663,191.16586258526036,108.95009149891865,133.3635002495425,178.67027116952255,155.6150390949925,194.23922808184994,168.7802362335718,166.19264681417403,100.9284644817834,134.58409582432208,164.71868241557146,197.1781733488604,148.65762768258193,150.7917151888205,156.717185160539,92.92181001497255
MYH4,122.3359375,138.64644281914894,126.39444813829788,135.24617686170214,124.26097074468085,133.10688164893617,134.56549202127658,183.0330784574468,109.60954122340425,111.07313829787235,113.39411569148936,109.23603723404256,107.60605053191489,161.9416555851064,109.41489361702128,139.70428856382978,197.09890292553192,124.52992021276596,113.17869015957447,108.28972739361703,255.3013630319149,202.99601063829786,113.47406914893617,126.24601063829788,161.75382313829786,102.15974069148936,122.18068484042553,104.65841090425532,122.265625,119.63347739361703,126.99268617021276,112.31831781914893,103.85172872340425,147.12616356382978,106.99916888297872,102.90176196808511,143.0093085106383,136.31349734042553,97.7373670212766,106.83909574468085,122.89827127659575,134.47257313829786,155.07762632978722,103.85671542553192,171.32097739361703,150.09208776595744,111.91373005319149,71.49468085106383,107.60588430851064,90.36303191489361,127.41240026595744,136.89045877659575,151.72456781914894,123.08826462765957,117.53357712765957,140.0189494680851,99.29970079787235,114.39145611702128,120.41821808510639,112.92470079787235,108.29637632978724,141.42386968085106,187.45511968085106,100.32712765957447,220.9456449468085,109.21326462765957
SPHKAP,79.22780717225162,86.2661669606114,80.98838918283363,80.18768371546149,77.01484420928865,139.82275132275132,82.7258965314521,89.27057613168725,68.75676072898295,69.66358024691358,68.95194003527337,68.88727219282775,70.27689594356261,98.21604938271605,62.21560846560847,85.46046443268665,125.60273368606703,75.07392710170488,76.6712228101117,70.06481481481481,155.5509994121105,127.58377425044091,71.41872427983539,74.87713109935332,100.39888300999412,105.60626102292768,74.31937095825985,62.533068783068785,77.5949441504997,79.1115520282187,77.6766607877719,68.8017342739565,64.92328042328042,90.17269253380364,68.88903586125808,62.87433862433863,83.52807172251617,82.02395649617871,111.44253380364492,66.50558495002939,78.61360964138741,84.70443856554968,96.64770723104057,60.0270429159318,107.81393298059965,87.46119929453263,70.28938859494416,42.31452087007643,64.69194591416813,56.95870076425632,74.80820105820106,81.45855379188713,95.38830099941211,77.54644326866548,40.367283950617285,82.80364491475602,61.425191064079954,68.22868900646678,79.34582598471488,60.907407407407405,64.63080540858319,87.96546149323927,100.87698412698413,60.9431216931217,82.73838918283363,66.63389182833627
RELN,147.0398616515348,152.43493298746216,148.6461738002594,139.21227842628622,178.23078253350627,86.46338089061824,166.8094249891915,120.29554690877649,130.893990488543,132.8474708171206,134.76290531776914,135.17094682230868,116.18331171638565,156.19896238651103,113.49079118028534,147.86917423259837,130.42006052745353,142.02421098140942,128.21227842628622,133.0793774319066,163.7531344574146,180.71318633808906,131.67418936446174,151.4229139645482,105.44349329874622,110.1623000432339,136.1215737137916,115.78063121487246,78.85672287073065,138.03692174664937,136.7923908344142,179.7765672287073,119.03977518374406,86.34327712926935,133.33964548205793,109.07427583225248,108.97328145265888,152.42170341547774,109.9495028102032,111.10125378296584,148.1706009511457,206.0513618677043,153.76238651102463,113.85222654561176,111.8310419368785,131.98132295719844,117.88992650237786,79.60622568093385,117.66649373108517,106.76454820579335,147.52883700821445,143.47263294422828,103.40293990488543,137.72615650670124,111.67496757457847,157.2310419368785,124.46960657155209,124.35987894509296,140.89226113272807,129.12581063553827,128.40786856895807,152.76800691742326,107.54976221357545,113.46130566364029,151.21305663640294,121.27470817120623
EYS,97.83378978184909,104.38407781660213,105.22381716876004,102.46095004249693,100.59590140712059,107.15997733497025,102.94409292662196,120.13325148739257,93.62234394182643,92.27840211540277,89.96902445934461,87.61837756162055,87.3210879214279,123.6936443479082,80.4658607989423,108.43573519690244,160.41684767211257,97.23203324204363,92.63650958541884,88.7621116252715,192.85088299178392,161.88440834828594,89.22598923411087,96.74615166682406,123.98913967324582,82.74634054207196,95.14326187553121,82.49390877325527,100.01935971290962,100.65275285673812,95.6339597695722,94.12409103786949,83.75852299556144,109.31088865804136,88.50099159505147,80.36774010765889,102.73075833412031,102.73293039947114,83.71442062517707,84.20832939843234,99.19293606572859,112.09330437246199,116.43139106620077,77.98271791481726,138.33704787987534,111.32732080460856,91.96968552271225,56.85437718387006,83.07838322787799,70.70488242515819,97.33024837095098,104.46066672962509,126.10359807347247,99.75295117574842,83.67900651619605,104.38794975918405,81.6794787043158,90.37510624232694,98.77287751440174,67.49787515346114,82.23873831334403,115.7792992728303,133.76843894607612,80.72254226083672,113.33459250165266,86.50996316932665
COL11A1,88.1656601701894,93.10362338731814,92.50603897886357,93.6759538841614,90.3163601427395,96.82473236343672,96.46047213834751,107.26818556135053,78.07136975020587,82.59936865220972,81.56189953335164,76.2386769146308,75.93837496568761,109.58619269832556,74.703678287126,98.54542959099643,90.18322810870161,87.52045017842437,80.09401592094427,77.34888827889102,134.80647817732637,89.18844359044743,78.18611034861378,87.55833104584134,112.72055997804007,97.74869612956354,85.24251990118034,74.25267636563272,86.53897886357397,90.87716167993412,89.08248696129563,82.18199286302497,74.30181169365908,98.58358495745264,78.5030194894318,73.96802086192699,92.00645072742246,93.75459785890749,72.9397474608839,76.62064232775185,86.54103760636838,97.70848202031293,103.75034312379907,69.07370299203953,74.95800164699423,101.36673071644249,82.1012901454845,48.54899807850673,72.58756519352183,62.87524018665935,87.2572055997804,92.80428218501235,113.55325281361515,91.6877573428493,112.70395278616525,94.15852319516881,74.01839143562998,79.68446335437827,83.0684875102937,60.635602525391164,72.30222344221795,100.54337084820203,122.31045841339555,70.72371671699149,147.7937139720011,76.25336261323085
FCGBP,109.86978963009307,115.62633925080159,103.3182138109017,116.54930789082663,65.77672636271213,107.20528661922265,125.19676233674826,92.62907640572456,93.1942597951044,106.96394775944319,98.02651130053961,83.50379291467897,102.39641823727223,96.6602799718464,71.03996246187535,66.39008367873622,95.70790646750606,103.24556189880347,105.31962149057637,94.83553609134277,92.41948854305154,101.17173692030968,98.60999452569015,98.7563932118558,79.40462970204113,74.73324470165011,120.80699147571752,89.92343786658324,80.38554782200673,49.87025885665128,101.18331117541253,66.37983889888167,81.75772268710409,61.985844998826934,81.37178384296551,84.95542347696879,64.07671854226949,100.58973957926018,69.339172597169,88.17705482130289,73.14123719402518,111.26949245327286,115.69062328927818,73.26495659654337,64.63017126769375,93.57519355595527,75.47344959724721,53.708532102917026,89.08555564244936,84.01736138265426,99.08672870884492,102.98905138030813,71.6002971768202,88.66551966841324,78.07093141471807,116.43466020176741,85.15859857667944,106.57652303120356,81.96535543911786,111.00531790099319,89.56674747790726,97.74544459216392,78.57018847266755,90.58105888793305,67.39094392742629,96.58973957926018
MXRA5,127.80026549576228,138.57102011640967,132.64403145103645,120.3799652813234,129.04697232717248,153.592259777392,139.87368528540796,104.07515572347596,126.51832941897274,117.8138466251404,127.24027366486266,115.495762279179,218.31379556826303,287.013989584397,98.1503114469519,126.08373327887267,112.78576534259165,129.80823036863066,133.23537220463595,119.430205248647,119.46471969774329,121.4037577861738,120.91953436127847,123.84039620136832,177.60410497293987,179.37067292964363,135.292453793526,117.22352700908813,109.58327376697642,119.81129378127234,120.34882058613296,109.08546921270295,218.50954763606657,159.42775451853365,117.4719697743286,191.67823955886857,74.80567752476259,145.43806800776065,107.10323700602471,114.52190340038803,194.1444909629327,132.38098641887063,130.3279893801695,106.15756152353723,91.13754722761156,116.98641887062188,102.44460328806291,135.08066986623098,103.54222403757787,89.57663637291944,135.8846114571633,122.82885734708465,88.54865720412539,137.65628510160317,110.76095170019401,128.94312263861943,213.16491371387727,124.90125599918309,137.75033186970285,105.58490758705197,114.85785765342591,151.7012151536812,93.99969365873584,106.8133360563668,125.40794445011743,121.89819258654141
CDH9,82.48554725560247,83.8986683988308,84.37577135433582,134.86131860993828,124.60214355310166,84.70964598895745,149.8314387788243,116.26469632997727,123.41604417018513,136.5160766482624,126.21370574861969,130.01558947710296,112.4507957128938,104.19779149074375,113.85125040597596,88.89899317960376,124.93601818772329,78.0090938616434,73.61221175706399,102.83760961351088,122.46638518999676,124.32737901916207,127.48814550178629,149.91620656057162,100.02208509256252,105.00422215004872,132.12439103605067,65.18480025982461,125.09581032802858,78.55277687560897,132.19519324455993,123.98863267294576,122.59337447223125,90.93699253004222,72.47223124391036,109.84085742124066,104.59629749918805,145.4209158817798,126.89314712569016,108.06463137382266,137.477427736278,151.8821045794089,127.56187073725235,63.18869762910036,110.46346216303995,88.52517050990582,114.73270542383891,116.23968821045794,114.63267294576161,100.96849626502112,142.8700876908087,85.17895420591101,98.07534913933095,128.88015589477104,123.04449496589802,146.29652484572912,121.43293277037999,119.20883403702501,124.06690483923352,102.55634946411172,64.34426761935694,153.70217603117896,109.00876908087041,113.79181552452094,159.10165638194218,120.64663851899968
TNR,27.999536643756276,31.46806703220326,28.621978531160707,29.236852266584293,27.184724689165186,32.66198162020233,30.041007027569698,32.68599891883543,24.61525986562669,23.892810255618194,25.06131747625299,26.359023862846552,26.68491775426674,37.56969650166036,21.922156151054136,31.11089659433161,28.771642597884007,26.43362421808634,25.53440420109661,24.724998069348985,74.22086647617577,42.83118387520272,25.638118773650476,26.885087651556105,37.44744767935748,28.796200478801453,27.7708703374778,22.89945169511159,26.63518418410688,27.44474476793575,26.623291373851263,24.614950961464206,21.454166344891497,29.0790794655958,22.745617422194766,22.43709938991428,36.78654722372384,30.890956830643294,19.75542512935362,23.68067032203259,29.034906170360646,31.500424743223416,36.86392771642598,21.428836203567844,37.44142404818905,33.83658969804618,24.614719283342342,15.702756969650165,24.044404973357015,21.075218163564752,29.13761680438644,28.49331994748629,31.789250135145572,28.023862846551857,24.475635184184107,32.280948335778824,22.712950807012124,24.746698586763458,29.286045254459804,30.61549154374855,23.743532319098,31.943470538265505,35.63495250598502,22.168507220634798,44.03274384122326,41.65626689319639
MROH2B,160.49608703951137,92.19469364382516,88.97556785646115,149.55029585798817,126.57510975376981,90.05993510211873,172.2958579881657,126.46401985111663,137.8421454476045,142.80301584271808,138.6987974804352,138.10001908761214,125.72189349112426,107.2672265699561,125.31284596297003,96.4657377362092,138.96373353693454,80.79041801870586,79.6707386905898,109.21339950372209,152.96449704142012,140.2448940637526,135.7531971750334,156.94311891582362,111.66978430998282,113.14029394922696,139.13418591334224,72.34472227524337,131.9862569192594,83.16930711967933,144.51784691735065,134.59018896736018,122.33956861996565,92.66214926512693,70.8770757778202,115.09142966214927,113.07138766940255,154.56632945218553,123.68753578927276,117.79156327543424,151.31265508684862,160.85875167016607,133.72265699560984,67.22656995609849,118.53216262645543,95.66463065470509,124.16262645543043,121.57663676274097,126.26627218934911,111.9585798816568,156.96640580263409,90.36533689635426,102.95075396067952,141.98778392823058,134.6033594197366,162.4384424508494,129.4456957434625,130.5825539225043,140.55697652223708,113.45753006298912,70.87535789272762,159.76331360946745,116.80874212635999,123.74460774957053,188.45027677037604,125.82954762359229
FBN2,140.65495867768595,83.30174272367948,77.63510600071865,131.4609234638879,109.63411785842617,81.53458498023716,147.08075817463168,109.3297700323392,121.42301473230327,123.65513833992095,122.19376572044557,123.2301473230327,110.97448796263025,94.63762127200863,103.42121810995329,83.33417175709666,119.59899389148401,73.10294646065397,67.90468918433345,93.62450592885375,156.53377650017967,121.35761767876393,119.95382680560546,138.848095580309,96.43639956881064,99.2897951850521,125.30497664390946,60.655048508803446,115.01383399209486,76.10402443406396,123.94753862738052,115.22484728710025,100.97799137621271,81.09270571325908,64.30470715055695,104.73149478979518,100.17903341717572,140.63339920948616,102.77614085519224,104.45274883219547,132.96900826446281,135.93613007545815,119.04644268774703,55.60070068271649,101.02676967301473,89.35591088753144,106.34791591807402,74.55578512396694,107.30120373697449,95.41600790513834,136.80461731943944,75.38196191160618,90.21667265540783,123.82752425440172,85.82321236076177,144.8205174272368,113.6400467121811,114.43532159540065,124.60815666546893,122.97269134028028,62.31440891124686,140.6889148401006,99.97933884297521,106.86938555515631,154.07429033417176,112.76293568091987
ARID1A,65.63495394660137,76.55986941821149,64.92748047102717,68.15028564766236,65.9252652442579,73.13477906027748,72.32109129066107,74.09012475224438,57.23306517430337,54.82033344992421,56.723329835606854,56.351754692783025,61.67704325521744,84.39127900198204,47.72064824530722,71.64812871633438,68.16031246356535,64.19540631922584,59.78897050250671,59.33344992421593,131.66211962224554,69.06179316777428,61.013174769733006,61.93004547044421,86.01387431502856,65.88527457152851,63.89110411565816,54.39967354552874,60.164043371808326,63.008511134429284,63.92771365279235,55.15016905677976,51.760988690684385,71.34102833158447,53.81671913256383,49.38335082196572,71.84679958027283,70.16194473592165,45.08487816252769,54.30978197504955,65.7989973184097,71.99207181998368,84.52710738020286,50.18572927597062,54.47825580039641,80.65314212428588,55.28284948117057,37.437448991488864,53.14550542147604,47.25230266993121,67.53608487816253,68.81345458785123,76.51020170222688,64.91617115541564,75.95849364579689,70.9685204616999,52.230616765768914,58.62574326687653,67.42555672146437,60.52092806342544,54.00711204383817,72.02704908476157,84.6162994053865,50.02390113093156,119.50110761338463,55.22245540398741
VPS13B,154.44047112246346,153.7557826025259,157.63856960408685,141.51922804030085,244.50950759188308,144.8793812970058,191.33957712501774,124.95019157088123,136.3839931885909,77.26507733787427,77.81027387540797,134.98098481623387,121.63906626933446,112.97786292039166,121.16028097062579,150.82581240244076,135.65779764438767,145.47928196395628,133.46629771533986,138.46963246771676,139.30126294877252,135.32283241095502,75.01830566198382,81.148715765574,107.36412657868597,116.26316162906201,138.54732510288065,117.7375478927203,131.04952462040583,115.80991911451682,139.02930324960977,192.9418901660281,126.06293458209167,92.20420036895133,140.2606783028239,116.15574003121895,134.90307932453527,152.21753937845892,123.37874272740173,112.0017738044558,83.23733503618561,160.78572442173976,131.1239534553711,119.50411522633745,116.63878246062154,133.55420746416914,129.47914005959984,83.5324960976302,120.86774513977579,61.064140769121614,149.79033631332481,150.4003121895842,103.7134951042997,143.06172839506172,123.6471548176529,153.43791684404712,128.3526323258124,127.72640840073791,143.65332765715908,61.08315595288775,130.60564779338725,158.52128565346956,112.70682559954591,68.85823754789271,141.32787001560948,70.8929331630481
ABCA13,159.0197276536313,160.96106843575419,160.13605679702047,151.07605912476723,163.8477653631285,91.45367783985103,180.17446461824954,129.41951815642457,145.03194832402235,147.64845204841714,142.48754655493482,141.94104981378027,123.8584729981378,171.1574720670391,127.60928770949721,154.051385009311,141.50948556797022,153.52700186219738,137.43022579143388,145.492958566108,127.50436452513966,190.41457169459963,139.72474394785849,160.50616852886407,109.05895018621973,120.53334497206704,142.86947160148975,124.38722067039106,88.10986964618249,149.5705889199255,141.48149441340783,142.69745111731842,135.48958333333334,97.58740689013035,143.30516759776538,120.13885009310987,116.45542364990689,156.16300046554935,133.15898510242084,117.09520484171323,153.7411545623836,165.4986033519553,162.0903747672253,127.59718342644321,123.06366387337057,137.620926443203,132.81075418994413,87.92300977653632,129.01478119180632,111.58537011173185,151.07629189944134,155.4657239292365,110.34793994413408,147.40613361266296,125.32844506517691,163.7364990689013,134.64228351955308,134.76053305400373,148.29463454376165,103.3151187150838,137.45268854748602,166.70955540037244,118.48545158286778,127.41887802607076,148.94110800744878,133.18261173184356
NALCN,55.704605456145494,64.40275740686418,61.60912290994427,60.27882076855383,58.79172777940745,64.4018773833969,63.596215899090645,87.05514813728367,51.858169551188034,87.1833382223526,52.500440011733644,51.0539747726606,51.41170431211499,74.38325022000586,47.07949545321208,63.24669991199765,91.14109709592256,55.5638017013787,55.7880610149604,72.70504546787915,113.86872983279554,91.39117043121149,94.60134936931651,107.69096509240246,75.07597535934292,46.30566148430625,56.99222645937225,48.63068348489293,57.48269287180992,79.90906424171311,59.65341742446465,52.952332062188326,48.29172777940745,64.59196245233207,49.737606336168966,71.33118216485774,63.46362569668524,61.814461718979175,44.490319741859786,49.52874743326489,58.260193605162804,62.44074508653564,71.87283660897624,45.676298034614256,80.97022587268994,67.97125256673512,54.6056028160751,33.00865356409504,85.34394250513347,42.98122616603109,57.62290994426518,60.07216192431798,71.83734232912877,58.77676738046348,49.22557934878263,62.75242006453505,88.71839249046641,91.86139630390144,98.3600762687005,48.78747433264887,48.440158404224114,65.91962452332062,79.27295394543854,46.990319741859786,73.15767087122323,48.22029920797888
ANK3,85.73011734028684,96.76893445537513,90.02892023231006,92.32073011734029,87.75714116392082,96.0854569159654,96.0198530283276,104.7027972027972,80.88680810714709,79.50088894156691,80.33927936470309,77.21547943581842,78.06465568329975,110.25743747777646,72.44393741851368,98.16546165698708,144.6511200663743,152.92864762356288,111.25613369681166,79.2795424914069,142.68454426929003,92.12137015526847,78.74404409150172,164.4588123740666,110.1851368970013,96.24001422306507,82.83364940144601,128.4127652009008,86.73207301173403,88.81077397179092,87.11022875429656,82.2193907787128,75.65408320493066,101.60791750622259,76.63008178262416,71.40707597487258,145.18975939314922,94.02447552447552,71.72816166883963,73.22146497570226,88.8842005452175,99.39540120896054,105.70392319544862,70.0536328078701,126.86701434159062,97.76934929477302,81.99034016830628,48.895756785587295,74.14679388408202,63.16220220457509,87.65349057721939,92.22253170558255,111.04983999051795,90.92835130970724,50.122318359606496,94.66783216783217,74.05458101220813,79.14460116155031,87.48358421239777,64.09802062344436,74.53377977954248,99.21850183714591,123.69621903520209,71.25435581367785,97.46159772430958,76.96864999407373
MGAM,155.16735717400786,138.76668120366332,154.0460095944178,147.6188399476668,159.96718273004797,67.75218054949848,169.92553423462712,124.07054077627562,116.13039686000872,136.06639773222852,134.70562581770605,120.22176188399477,125.46249454862625,140.497165285652,119.43916266899258,129.7812908853031,135.2932839075447,169.12538159616224,130.0511338857392,122.78336240732665,150.64740514609682,170.43142171827301,136.43981683384212,129.62549062363715,110.56966855647623,111.638573920628,140.73539031836023,120.54524640209333,63.01624509376363,139.85662887047536,143.78619712167466,130.65492804186655,124.46336676842564,65.88235935455735,133.12876144788487,118.17488006977759,112.61131705189707,159.70737025730483,129.22917575228956,117.16212385521152,150.482882686437,188.1455516790231,164.3093109463585,119.63148713475796,115.83100741386829,142.3733100741387,104.87483645878761,100.03063672045356,123.43251199302225,96.17629742695159,131.66790231138248,172.2135848233755,105.69646750981248,138.2301569995639,98.31007413868295,160.4153946794592,129.8839947666812,129.38846489315307,144.37592673353686,130.8945704317488,117.57511993022241,158.8977322285216,114.79720889664195,118.63225032708243,164.97176188399476,123.77954644570431
SDK1,72.51562950851208,74.13378859286333,67.04914879292103,66.81023372126575,70.94286813503895,42.58757333846302,76.21034913917477,55.1949600846398,59.29681638934308,59.88862171780321,62.48841011830336,63.56448975666058,60.99865345772819,76.7256901029143,51.64143502933538,66.47571414831201,61.456670193324996,67.31566798114841,59.555737231893815,62.65855535250553,91.01933249975954,83.09598922766183,62.39251707223237,68.71424449360393,49.74521496585554,48.85611234009811,63.500240453977106,55.17553140328941,34.17533904010772,62.81552370876214,63.6960661729345,57.2038087909974,52.91391747619505,40.21592767144369,56.26132538232182,51.50168317783976,51.525536212368955,73.98028277387708,47.568914109839376,53.26863518322593,68.52236221987111,74.01740886794268,77.18062902760411,52.13119168991055,51.00452053476965,66.20371260940657,54.31739924978359,35.859767240550156,55.70693469269982,52.69481581225354,71.10560738674617,67.56295085120708,46.37770510724248,63.039626815427525,48.79474848513994,74.50803116283544,55.34009810522266,60.052418967009714,69.35760315475618,78.94767721458113,63.49168029239203,68.30778109069924,52.04385880542464,54.723862652688275,70.56997210733866,55.11137828219679
